Student_ID,Age,Gender,Program,Semester,Exam_Score,Study_Hours_Per_Week,session_id,session_date,session_program,session_semester,status
43099,22,Male,Computer Science,3,77.91,7.4,SES-2015,11/9/2023,Business,2,
43099,22,Male,Computer Science,3,77.91,7.4,SES-2034,6/24/2024,Social Sciences,8,Present
43099,22,Male,Computer Science,3,77.91,7.4,SES-2026,4/19/2024,Business,5,Present
43098,20,Male,Computer Science,3,77.91,7.4,SES-2014,3/28/2024,Education,5,Present
43098,20,Male,Engineering,7,49.77,5.3,SES-2047,2/1/2024,Computer Science,4,Absent
43097,17,Female,Engineering,,,13.8,SES-2047,2/1/2024,Computer Science,4,
43097,17,Female,Engineering,,,13.8,SES-2028,6/25/2024,Computer Science,8,
43097,17,Female,Engineering,,,13.8,SES-2021,2/26/2024,Social Sciences,4,
43097,17,Female,Engineering,,,13.8,SES-2005,5/15/2024,Engineering,7,
43096,21,Female,Engineering,,,13.8,SES-2012,4/19/2024,Education,5,
43096,21,Female,,,,1.7,SES-2014,3/28/2024,Education,5,
43096,21,Female,,,,1.7,SES-2016,4/12/2024,Social Sciences,6,
43096,21,Female,,,,1.7,SES-2010,3/24/2024,Business,5,
43096,21,Female,,,,1.7,SES-2035,11/28/2023,Social Sciences,3,
43095,21,Female,Social Sciences,3,57.84,3.4,SES-2004,9/23/2023,Engineering,1,Absent
43095,21,Female,Social Sciences,3,57.84,3.4,SES-2000,10/24/2023,Social Sciences,2,Absent
43095,21,Female,Social Sciences,3,57.84,3.4,SES-2041,10/5/2023,Business,2,
43095,21,Female,Social Sciences,3,57.84,3.4,SES-2009,5/12/2024,Social Sciences,7,
43095,21,Female,Business,4,66.32,,SES-2029,10/21/2023,Education,2,
43094,23,Female,Business,4,66.32,,SES-2024,6/5/2024,Social Sciences,7,
43094,23,Female,Business,4,66.32,,SES-2009,5/12/2024,Social Sciences,7,
43094,23,Female,Business,4,66.32,,SES-2039,2/8/2024,Engineering,4,
43094,23,Female,Business,4,66.32,,SES-2042,12/17/2023,Engineering,3,
43092,22,Male,Social Sciences,7,72.1,,SES-2002,11/2/2023,Computer Science,2,
43092,22,Male,Social Sciences,7,72.1,,SES-2014,3/28/2024,Education,5,
43092,22,Male,Social Sciences,7,72.1,,SES-2039,2/8/2024,Engineering,4,
43092,22,Male,Social Sciences,7,72.1,,SES-2043,5/18/2024,Education,7,
43092,22,Male,Social Sciences,7,72.1,,SES-2022,6/3/2024,Education,7,
43091,17,Female,,8,50.7,6.5,SES-2036,2/12/2024,Education,4,Present
43091,17,Female,,8,50.7,6.5,SES-2018,11/6/2023,Business,3,Present
43090,20,Female,,8,50.7,6.5,SES-2016,4/12/2024,Social Sciences,6,Present
43089,20,Female,,8,50.7,6.5,SES-2025,11/24/2023,Engineering,3,Absent
43089,20,Female,,8,50.7,6.5,SES-2027,4/5/2024,Engineering,6,Present
43089,20,Male,Social Sciences,2,62.38,9.3,SES-2003,10/8/2023,Engineering,2,Absent
43089,20,Male,Social Sciences,2,62.38,9.3,SES-2001,2/5/2024,Computer Science,4,Present
43089,20,Male,,,,9.6,SES-2038,11/27/2023,Social Sciences,2,
43088,21,Male,Education,5,56.71,7.4,SES-2035,11/28/2023,Social Sciences,3,Absent
43087,22,Male,Education,5,56.71,7.4,SES-2031,7/18/2024,Computer Science,8,Present
43087,22,Male,Education,5,56.71,7.4,SES-2026,4/19/2024,Business,5,Present
43086,,Male,Education,5,56.71,7.4,SES-2019,6/21/2024,Engineering,7,Present
43086,,Male,Education,5,56.71,7.4,SES-2008,3/4/2024,Computer Science,4,Present
43086,,Female,,4,74.56,12.3,SES-2010,3/24/2024,Business,5,Present
43086,,Female,,4,74.56,12.3,SES-2044,4/22/2024,Social Sciences,5,Present
43086,,Female,,4,74.56,12.3,SES-2023,4/21/2024,Business,6,Present
43084,22,Male,,,,5.4,SES-2025,11/24/2023,Engineering,3,
43084,22,Male,,,,5.4,SES-2019,6/21/2024,Engineering,7,
43081,22,Male,,,,5.4,SES-2040,10/24/2023,Business,2,
43081,22,Female,,3,72.1,4.6,SES-2025,11/24/2023,Engineering,3,Absent
43080,22,Female,,3,72.1,4.6,SES-2013,10/22/2023,Education,2,Present
43080,22,Male,Computer Science,4,88.24,12.3,SES-2008,3/4/2024,Computer Science,4,Present
43078,24,Male,Computer Science,4,88.24,12.3,SES-2044,4/22/2024,Social Sciences,5,Present
43077,19,Male,Computer Science,4,88.24,12.3,SES-2034,6/24/2024,Social Sciences,8,Present
43077,19,Male,Education,6,52.84,,SES-2011,11/3/2023,Engineering,2,
43077,19,Male,Education,6,52.84,,SES-2046,2/11/2024,Computer Science,4,
43076,19,Male,Education,,,4.4,SES-2028,6/25/2024,Computer Science,8,
43076,19,Male,Education,,,4.4,SES-2008,3/4/2024,Computer Science,4,
43076,19,Male,Education,,,4.4,SES-2049,4/17/2024,Education,6,
43076,19,Female,,,,6.1,SES-2049,4/17/2024,Education,6,
43076,19,Female,,,,6.1,SES-2021,2/26/2024,Social Sciences,4,
43075,19,,Computer Science,3,68.79,8.9,SES-2045,7/4/2024,Education,8,Present
43075,19,,Computer Science,3,68.79,8.9,SES-2003,10/8/2023,Engineering,2,
43075,19,,Computer Science,3,68.79,8.9,SES-2010,3/24/2024,Business,5,Present
43075,19,Female,,4,77,,SES-2013,10/22/2023,Education,2,
43074,20,Female,,4,77,,SES-2002,11/2/2023,Computer Science,2,
43074,20,Female,,4,77,,SES-2009,5/12/2024,Social Sciences,7,
43074,20,Female,,4,77,,SES-2046,2/11/2024,Computer Science,4,
43074,20,Female,,4,77,,SES-2034,6/24/2024,Social Sciences,8,
43074,20,Female,Computer Science,5,57.91,11.7,SES-2032,11/25/2023,Social Sciences,2,Present
43073,21,Female,Computer Science,5,57.91,11.7,SES-2036,2/12/2024,Education,4,Present
43073,21,Female,Computer Science,5,57.91,11.7,SES-2031,7/18/2024,Computer Science,8,Absent
43073,21,Female,Computer Science,5,57.91,11.7,SES-2005,5/15/2024,Engineering,7,Present
43073,21,Female,Computer Science,5,57.91,11.7,SES-2042,12/17/2023,Engineering,3,Present
43072,19,Male,Engineering,7,62.25,10.3,SES-2018,11/6/2023,Business,3,Present
43072,19,Male,Engineering,7,62.25,10.3,SES-2022,6/3/2024,Education,7,Present
43072,19,Male,Engineering,7,62.25,10.3,SES-2002,11/2/2023,Computer Science,2,Present
43072,19,Male,Engineering,7,62.25,10.3,SES-2033,11/14/2023,Education,2,Present
43072,19,Male,Social Sciences,3,58.75,,SES-2028,6/25/2024,Computer Science,8,
43070,21,Male,Engineering,3,57.59,5.4,SES-2029,10/21/2023,Education,2,Present
43070,21,Male,Engineering,3,57.59,5.4,SES-2042,12/17/2023,Engineering,3,Present
43070,21,Female,Education,1,60.63,8.6,SES-2006,3/25/2024,Education,5,Present
43070,21,Female,Computer Science,2,72.63,,SES-2019,6/21/2024,Engineering,7,
43070,21,Female,Computer Science,2,72.63,,SES-2011,11/3/2023,Engineering,2,
43069,25,Male,Education,2,50.2,4.5,SES-2013,10/22/2023,Education,2,Absent
43069,25,Male,Education,2,50.2,4.5,SES-2036,2/12/2024,Education,4,Absent
43068,19,Male,Engineering,4,67.13,7.9,SES-2043,5/18/2024,Education,7,Absent
43068,19,Male,Engineering,4,67.13,7.9,SES-2002,11/2/2023,Computer Science,2,Present
43067,,Male,Engineering,4,67.13,7.9,SES-2032,11/25/2023,Social Sciences,2,
43067,,Male,Engineering,4,67.13,7.9,SES-2040,10/24/2023,Business,2,Absent
43067,,Male,Engineering,4,67.13,7.9,SES-2035,11/28/2023,Social Sciences,3,Present
43067,,Male,Engineering,7,73.11,9.1,SES-2015,11/9/2023,Business,2,Present
43066,,Male,Computer Science,5,79.75,,SES-2040,10/24/2023,Business,2,
43066,,Male,Computer Science,5,79.75,,SES-2041,10/5/2023,Business,2,
43065,24,Male,Computer Science,5,79.75,,SES-2005,5/15/2024,Engineering,7,
43065,24,Male,Computer Science,5,79.75,,SES-2049,4/17/2024,Education,6,
43065,24,Male,Computer Science,5,79.75,,SES-2036,2/12/2024,Education,4,
43065,24,Female,Business,,,,SES-2035,11/28/2023,Social Sciences,3,
43065,24,Female,Computer Science,5,52.92,,SES-2035,11/28/2023,Social Sciences,3,
43064,19,Female,Computer Science,5,52.92,,SES-2003,10/8/2023,Engineering,2,
43064,19,Female,Computer Science,5,52.92,,SES-2009,5/12/2024,Social Sciences,7,
43064,19,Female,Computer Science,5,52.92,,SES-2008,3/4/2024,Computer Science,4,
43063,,Male,Business,2,73.81,11.1,SES-2021,2/26/2024,Social Sciences,4,Present
43063,,Male,Business,2,73.81,11.1,SES-2005,5/15/2024,Engineering,7,Absent
43063,,Male,Business,2,73.81,11.1,SES-2025,11/24/2023,Engineering,3,Present
43063,,Male,,3,70.78,14.4,SES-2042,12/17/2023,Engineering,3,Present
43062,21,Male,,3,70.78,14.4,SES-2030,5/13/2024,Business,7,Present
43062,21,Male,,3,70.78,14.4,SES-2037,10/16/2023,Computer Science,1,Present
43062,21,Female,Computer Science,2,74.69,8.5,SES-2029,10/21/2023,Education,2,Present
43062,21,Female,Computer Science,2,74.69,8.5,SES-2027,4/5/2024,Engineering,6,Present
43062,21,Male,Computer Science,2,90.33,,SES-2020,3/27/2024,Computer Science,4,
43061,22,Female,Engineering,,,4.9,SES-2015,11/9/2023,Business,2,
43061,22,Female,Engineering,,,4.9,SES-2043,5/18/2024,Education,7,
43061,22,Female,Engineering,,,4.9,SES-2048,9/3/2023,Computer Science,1,
43061,22,Male,,,,10.7,SES-2002,11/2/2023,Computer Science,2,
43061,22,,Computer Science,1,69.24,10.9,SES-2027,4/5/2024,Engineering,6,Present
43060,24,,Computer Science,1,69.24,10.9,SES-2025,11/24/2023,Engineering,3,Absent
43060,24,Male,Social Sciences,6,59.27,,SES-2034,6/24/2024,Social Sciences,8,
43060,24,Male,Social Sciences,6,59.27,,SES-2028,6/25/2024,Computer Science,8,
43060,24,Male,Social Sciences,6,59.27,,SES-2047,2/1/2024,Computer Science,4,
43060,24,Male,Social Sciences,6,59.27,,SES-2014,3/28/2024,Education,5,
43059,21,Male,Social Sciences,6,59.27,,SES-2045,7/4/2024,Education,8,
43058,19,,Computer Science,4,79.45,7.6,SES-2042,12/17/2023,Engineering,3,Present
43058,19,,Computer Science,4,79.45,7.6,SES-2043,5/18/2024,Education,7,Present
43057,26,Male,Engineering,,,6.7,SES-2034,6/24/2024,Social Sciences,8,
43057,26,Male,Engineering,,,6.7,SES-2006,3/25/2024,Education,5,
43055,,Male,Engineering,,,6.7,SES-2017,3/23/2024,Computer Science,4,
43055,,Male,Engineering,,,6.7,SES-2044,4/22/2024,Social Sciences,5,
43054,20,Male,Engineering,,,6.7,SES-2005,5/15/2024,Engineering,7,
43054,20,Male,Education,,,13,SES-2016,4/12/2024,Social Sciences,6,
43053,22,Female,Computer Science,6,65.92,6.3,SES-2005,5/15/2024,Engineering,7,Absent
43053,22,Female,Computer Science,6,65.92,6.3,SES-2019,6/21/2024,Engineering,7,Present
43053,22,Female,Computer Science,6,65.92,6.3,SES-2014,3/28/2024,Education,5,Present
43053,22,Female,Computer Science,6,65.92,6.3,SES-2045,7/4/2024,Education,8,Absent
43053,22,Male,,8,64.01,,SES-2038,11/27/2023,Social Sciences,2,
43052,17,Male,,8,64.01,,SES-2014,3/28/2024,Education,5,
43052,17,Male,,8,64.01,,SES-2013,10/22/2023,Education,2,
43052,17,Male,Business,,,4,SES-2044,4/22/2024,Social Sciences,5,
43051,20,Male,Business,,,4,SES-2006,3/25/2024,Education,5,
43050,24,Male,Business,,,4,SES-2024,6/5/2024,Social Sciences,7,
43050,24,Male,Business,,,4,SES-2019,6/21/2024,Engineering,7,
43050,24,Male,Business,,,4,SES-2035,11/28/2023,Social Sciences,3,
43050,24,Female,Business,6,86.78,,SES-2017,3/23/2024,Computer Science,4,
43049,23,,,1,72.64,,SES-2000,10/24/2023,Social Sciences,2,
43047,,,,1,72.64,,SES-2045,7/4/2024,Education,8,
43047,,,,1,72.64,,SES-2023,4/21/2024,Business,6,
43046,,Female,Business,,,1.5,SES-2013,10/22/2023,Education,2,
43046,,Female,Business,,,1.5,SES-2018,11/6/2023,Business,3,
43045,21,Female,Business,,,1.5,SES-2014,3/28/2024,Education,5,
43045,21,Female,Business,,,1.5,SES-2042,12/17/2023,Engineering,3,
43045,21,Male,Social Sciences,7,64.81,7.6,SES-2041,10/5/2023,Business,2,Absent
43045,21,Female,Business,1,58.97,10.8,SES-2024,6/5/2024,Social Sciences,7,Present
43045,21,Female,Education,7,77.18,6.7,SES-2004,9/23/2023,Engineering,1,Present
43045,21,Female,Education,7,77.18,6.7,SES-2037,10/16/2023,Computer Science,1,Present
43045,21,Male,,8,65.12,10.6,SES-2038,11/27/2023,Social Sciences,2,
43045,21,Male,,8,65.12,10.6,SES-2002,11/2/2023,Computer Science,2,Present
43044,25,Male,,8,65.12,10.6,SES-2034,6/24/2024,Social Sciences,8,Present
43044,25,Male,,8,65.12,10.6,SES-2032,11/25/2023,Social Sciences,2,Present
43044,25,Male,Social Sciences,1,58.22,10,SES-2003,10/8/2023,Engineering,2,Present
43044,25,Male,Social Sciences,1,58.22,10,SES-2000,10/24/2023,Social Sciences,2,Present
43044,25,Male,Social Sciences,1,58.22,10,SES-2045,7/4/2024,Education,8,Absent
43043,19,Male,Social Sciences,1,58.22,10,SES-2012,4/19/2024,Education,5,Absent
43043,19,Female,Engineering,7,69.78,9.1,SES-2006,3/25/2024,Education,5,Absent
43042,,Female,Engineering,7,69.78,9.1,SES-2026,4/19/2024,Business,5,Present
43042,,Female,Engineering,6,57.66,7.2,SES-2002,11/2/2023,Computer Science,2,Present
43042,,Female,Engineering,6,57.66,7.2,SES-2020,3/27/2024,Computer Science,4,Present
43042,,Female,Engineering,6,57.66,7.2,SES-2009,5/12/2024,Social Sciences,7,
43041,18,Female,Engineering,6,57.66,7.2,SES-2010,3/24/2024,Business,5,Absent
43041,18,Male,Engineering,1,81.81,9.2,SES-2043,5/18/2024,Education,7,Present
43041,18,Male,Engineering,1,81.81,9.2,SES-2002,11/2/2023,Computer Science,2,
43040,21,Male,Engineering,1,81.81,9.2,SES-2046,2/11/2024,Computer Science,4,Present
43036,22,Male,Engineering,1,81.81,9.2,SES-2015,11/9/2023,Business,2,Present
43035,21,Male,Engineering,1,81.81,9.2,SES-2033,11/14/2023,Education,2,Present
43035,21,,Social Sciences,6,50.17,7.3,SES-2023,4/21/2024,Business,6,Present
43035,21,,Social Sciences,6,50.17,7.3,SES-2042,12/17/2023,Engineering,3,Present
43035,21,,Social Sciences,6,50.17,7.3,SES-2026,4/19/2024,Business,5,Absent
43034,23,Female,Engineering,6,72.12,7.3,SES-2013,10/22/2023,Education,2,Present
43034,23,Female,Engineering,6,72.12,7.3,SES-2003,10/8/2023,Engineering,2,Absent
43034,23,Female,Engineering,6,72.12,7.3,SES-2021,2/26/2024,Social Sciences,4,Absent
43033,21,Female,,5,76.62,8.2,SES-2012,4/19/2024,Education,5,Absent
43033,21,Female,,5,76.62,8.2,SES-2044,4/22/2024,Social Sciences,5,Absent
43033,21,Female,,5,76.62,8.2,SES-2020,3/27/2024,Computer Science,4,Present
43033,21,Female,,5,76.62,8.2,SES-2000,10/24/2023,Social Sciences,2,Present
43032,21,Female,Education,5,75.69,6.5,SES-2004,9/23/2023,Engineering,1,Present
43032,21,Male,Computer Science,4,61.71,12,SES-2037,10/16/2023,Computer Science,1,Present
43032,21,Male,Business,,,9.2,SES-2006,3/25/2024,Education,5,
43031,24,Male,Education,1,51.45,6.4,SES-2019,6/21/2024,Engineering,7,Present
43031,24,Male,Education,1,51.45,6.4,SES-2009,5/12/2024,Social Sciences,7,Present
43031,24,Male,Education,1,51.45,6.4,SES-2013,10/22/2023,Education,2,Present
43031,24,Male,Computer Science,6,86.16,,SES-2021,2/26/2024,Social Sciences,4,
43031,24,Male,Computer Science,6,86.16,,SES-2047,2/1/2024,Computer Science,4,
43031,24,,Computer Science,4,67.62,10.1,SES-2005,5/15/2024,Engineering,7,Present
43031,24,,Computer Science,4,67.62,10.1,SES-2008,3/4/2024,Computer Science,4,Present
43031,24,,Computer Science,4,67.62,10.1,SES-2045,7/4/2024,Education,8,Present
43031,24,,Education,2,83.99,13.3,SES-2029,10/21/2023,Education,2,Absent
43028,20,,Education,2,83.99,13.3,SES-2046,2/11/2024,Computer Science,4,Present
43028,20,,Education,2,83.99,13.3,SES-2043,5/18/2024,Education,7,Absent
43028,20,,Education,2,83.99,13.3,SES-2015,11/9/2023,Business,2,Present
43028,20,,Education,2,83.99,13.3,SES-2013,10/22/2023,Education,2,Present
43027,24,Female,Engineering,3,49.19,4.8,SES-2048,9/3/2023,Computer Science,1,Absent
43027,24,Female,Engineering,3,49.19,4.8,SES-2025,11/24/2023,Engineering,3,Absent
43027,24,Female,Engineering,3,49.19,4.8,SES-2046,2/11/2024,Computer Science,4,Present
43027,24,,Business,8,71.59,10.4,SES-2026,4/19/2024,Business,5,Present
43027,24,,Business,8,71.59,10.4,SES-2012,4/19/2024,Education,5,Present
43026,19,,Business,8,71.59,10.4,SES-2013,10/22/2023,Education,2,Present
43026,19,,Business,8,71.59,10.4,SES-2005,5/15/2024,Engineering,7,
43026,19,Male,Business,,,7,SES-2012,4/19/2024,Education,5,
43026,19,Male,Business,,,7,SES-2044,4/22/2024,Social Sciences,5,
43026,19,Male,Business,,,7,SES-2033,11/14/2023,Education,2,
43025,17,Male,Business,,,7,SES-2016,4/12/2024,Social Sciences,6,
43025,,Female,,2,48.1,10.1,SES-2016,4/12/2024,Social Sciences,6,Absent
43024,,Female,,2,48.1,10.1,SES-2037,10/16/2023,Computer Science,1,Absent
43024,,Female,,2,48.1,10.1,SES-2012,4/19/2024,Education,5,Absent
43024,,Female,,2,48.1,10.1,SES-2020,3/27/2024,Computer Science,4,Absent
43024,21,Male,Social Sciences,2,62.69,7,SES-2047,2/1/2024,Computer Science,4,Absent
43024,21,Male,Social Sciences,2,62.69,7,SES-2007,6/9/2024,Education,7,Absent
43024,21,Male,Social Sciences,2,62.69,7,SES-2042,12/17/2023,Engineering,3,Present
43023,20,Male,Social Sciences,2,62.69,7,SES-2038,11/27/2023,Social Sciences,2,Present
43023,20,,Social Sciences,6,74.87,12,SES-2000,10/24/2023,Social Sciences,2,Absent
43022,19,,Social Sciences,6,74.87,12,SES-2022,6/3/2024,Education,7,Absent
43022,19,,Social Sciences,6,74.87,12,SES-2001,2/5/2024,Computer Science,4,Present
43021,,,Social Sciences,6,74.87,12,SES-2013,10/22/2023,Education,2,Present
43021,,,Social Sciences,6,74.87,12,SES-2028,6/25/2024,Computer Science,8,Present
43021,,,Business,3,98.49,9.2,SES-2006,3/25/2024,Education,5,Present
43021,,,Business,3,98.49,9.2,SES-2014,3/28/2024,Education,5,Present
43021,,,Business,3,98.49,9.2,SES-2042,12/17/2023,Engineering,3,Present
43020,18,Male,Education,3,72.85,,SES-2005,5/15/2024,Engineering,7,
43020,18,Male,Engineering,6,74.01,,SES-2007,6/9/2024,Education,7,
43020,18,Male,Engineering,6,74.01,,SES-2010,3/24/2024,Business,5,
43019,18,,,8,65.63,9.5,SES-2024,6/5/2024,Social Sciences,7,Present
43018,22,,,8,65.63,9.5,SES-2048,9/3/2023,Computer Science,1,Present
43018,22,,,8,65.63,9.5,SES-2043,5/18/2024,Education,7,
43017,19,,,8,65.63,9.5,SES-2030,5/13/2024,Business,7,Present
43017,19,,,8,65.63,9.5,SES-2022,6/3/2024,Education,7,Absent
43017,19,Male,Computer Science,5,72.87,15.2,SES-2001,2/5/2024,Computer Science,4,Present
43017,19,Male,Computer Science,5,72.87,15.2,SES-2009,5/12/2024,Social Sciences,7,Present
43015,21,Male,Computer Science,5,72.87,15.2,SES-2003,10/8/2023,Engineering,2,Absent
43014,19,Male,Computer Science,5,72.87,15.2,SES-2031,7/18/2024,Computer Science,8,Absent
43014,19,Male,Computer Science,5,72.87,15.2,SES-2017,3/23/2024,Computer Science,4,Present
43014,19,Female,,7,49.93,7.3,SES-2021,2/26/2024,Social Sciences,4,Absent
43013,,Female,,7,49.93,7.3,SES-2020,3/27/2024,Computer Science,4,Absent
43013,,Female,,7,49.93,7.3,SES-2012,4/19/2024,Education,5,Absent
43012,21,Female,,8,77.88,10.3,SES-2000,10/24/2023,Social Sciences,2,Present
43012,21,Female,,8,77.88,10.3,SES-2031,7/18/2024,Computer Science,8,Absent
43012,21,Female,,8,77.88,10.3,SES-2001,2/5/2024,Computer Science,4,Present
43012,21,Female,Engineering,4,79.54,6.9,SES-2031,7/18/2024,Computer Science,8,Present
43009,23,Female,Engineering,4,79.54,6.9,SES-2018,11/6/2023,Business,3,Present
43009,23,Female,Engineering,4,79.54,6.9,SES-2029,10/21/2023,Education,2,Present
43009,23,Female,Engineering,4,79.54,6.9,SES-2008,3/4/2024,Computer Science,4,Present
43009,23,Female,Engineering,4,79.54,6.9,SES-2004,9/23/2023,Engineering,1,Present
43007,19,Male,Business,3,91.89,11.6,SES-2001,2/5/2024,Computer Science,4,Present
43007,19,Male,Business,3,91.89,11.6,SES-2016,4/12/2024,Social Sciences,6,Present
43007,19,Male,Business,3,91.89,11.6,SES-2034,6/24/2024,Social Sciences,8,Present
43006,20,Male,Computer Science,5,70.04,9.9,SES-2034,6/24/2024,Social Sciences,8,Present
43006,20,Male,Computer Science,5,70.04,9.9,SES-2012,4/19/2024,Education,5,Present
43006,20,Male,Computer Science,5,70.04,9.9,SES-2005,5/15/2024,Engineering,7,Absent
43006,20,,Engineering,6,53.63,6,SES-2015,11/9/2023,Business,2,Present
43005,,,Engineering,6,53.63,6,SES-2034,6/24/2024,Social Sciences,8,Present
43005,,,Engineering,6,53.63,6,SES-2031,7/18/2024,Computer Science,8,Present
43005,,Male,Social Sciences,3,80.18,13.2,SES-2023,4/21/2024,Business,6,Present
43004,23,Female,Business,3,70.68,7.5,SES-2027,4/5/2024,Engineering,6,Present
43004,23,Female,Business,3,70.68,7.5,SES-2012,4/19/2024,Education,5,Present
43004,23,Female,Business,3,70.68,7.5,SES-2006,3/25/2024,Education,5,Present
43004,23,Female,Business,3,70.68,7.5,SES-2030,5/13/2024,Business,7,Present
43004,23,Female,Business,3,70.68,7.5,SES-2026,4/19/2024,Business,5,Present
43002,,Female,Computer Science,4,74.29,13.1,SES-2032,11/25/2023,Social Sciences,2,Absent
43001,19,Male,Education,3,55.45,5.6,SES-2009,5/12/2024,Social Sciences,7,Present
43001,19,Male,Education,3,55.45,5.6,SES-2038,11/27/2023,Social Sciences,2,Present
43000,,Male,Education,3,55.45,5.6,SES-2039,2/8/2024,Engineering,4,Present
43000,,Male,Education,3,55.45,5.6,SES-2027,4/5/2024,Engineering,6,Present
43000,,,Business,5,85.5,,SES-2031,7/18/2024,Computer Science,8,
43000,,,Business,5,85.5,,SES-2037,10/16/2023,Computer Science,1,
43000,,,Business,5,85.5,,SES-2029,10/21/2023,Education,2,
42999,23,,Business,5,85.5,,SES-2015,11/9/2023,Business,2,
42998,22,,Business,5,85.5,,SES-2018,11/6/2023,Business,3,
42998,22,Female,Education,4,77.32,11.8,SES-2047,2/1/2024,Computer Science,4,Present
42998,22,Female,Education,4,77.32,11.8,SES-2006,3/25/2024,Education,5,Present
42998,22,Female,Education,4,77.32,11.8,SES-2048,9/3/2023,Computer Science,1,Present
42998,22,Female,Education,4,77.32,11.8,SES-2032,11/25/2023,Social Sciences,2,Present
42997,23,Female,Education,4,77.32,11.8,SES-2036,2/12/2024,Education,4,Present
42997,23,Male,,,,4.7,SES-2033,11/14/2023,Education,2,
42996,25,Male,,,,4.7,SES-2008,3/4/2024,Computer Science,4,
42995,24,Male,,,,4.7,SES-2040,10/24/2023,Business,2,
42995,24,Male,,,,4.7,SES-2044,4/22/2024,Social Sciences,5,
42995,24,Male,,,,4.7,SES-2048,9/3/2023,Computer Science,1,
42995,24,,Engineering,6,60.76,,SES-2001,2/5/2024,Computer Science,4,
42994,21,,,6,45.28,10.3,SES-2008,3/4/2024,Computer Science,4,Absent
42994,21,,,6,45.28,10.3,SES-2005,5/15/2024,Engineering,7,Absent
42994,21,,,6,45.28,10.3,SES-2021,2/26/2024,Social Sciences,4,
42993,20,,,6,45.28,10.3,SES-2009,5/12/2024,Social Sciences,7,Absent
42993,20,Female,Computer Science,3,70.31,3.6,SES-2008,3/4/2024,Computer Science,4,Absent
42993,20,Female,Education,3,57.31,8.3,SES-2020,3/27/2024,Computer Science,4,Present
42993,20,Female,Education,3,57.31,8.3,SES-2010,3/24/2024,Business,5,Present
42992,19,Male,Computer Science,8,59.69,6.8,SES-2031,7/18/2024,Computer Science,8,Present
42991,24,Male,Computer Science,8,59.69,6.8,SES-2028,6/25/2024,Computer Science,8,Present
42991,24,Male,Computer Science,8,59.69,6.8,SES-2048,9/3/2023,Computer Science,1,Present
42991,24,Female,Business,8,47.2,5.8,SES-2012,4/19/2024,Education,5,Present
42991,24,Female,Business,8,47.2,5.8,SES-2039,2/8/2024,Engineering,4,
42990,17,,Business,6,97.63,9,SES-2005,5/15/2024,Engineering,7,Present
42990,17,,Business,6,97.63,9,SES-2000,10/24/2023,Social Sciences,2,Present
42990,17,,Business,6,97.63,9,SES-2019,6/21/2024,Engineering,7,Absent
42990,17,,Business,6,97.63,9,SES-2014,3/28/2024,Education,5,Present
42988,,Male,Education,1,58.45,9.4,SES-2038,11/27/2023,Social Sciences,2,Present
42988,,Male,Education,1,58.45,9.4,SES-2028,6/25/2024,Computer Science,8,Present
42988,,Male,,5,75.31,11.4,SES-2046,2/11/2024,Computer Science,4,Present
42988,,Male,,5,75.31,11.4,SES-2030,5/13/2024,Business,7,Absent
42988,,Male,,5,75.31,11.4,SES-2049,4/17/2024,Education,6,Present
42987,20,Male,,5,75.31,11.4,SES-2009,5/12/2024,Social Sciences,7,Present
42987,20,Male,,5,75.31,11.4,SES-2013,10/22/2023,Education,2,Present
42986,23,Female,Business,5,76.51,10.4,SES-2001,2/5/2024,Computer Science,4,Present
42986,23,Female,Engineering,5,74.92,,SES-2042,12/17/2023,Engineering,3,
42986,23,Female,Engineering,5,74.92,,SES-2041,10/5/2023,Business,2,
42986,23,Female,Engineering,5,74.92,,SES-2048,9/3/2023,Computer Science,1,
42986,23,Female,Engineering,5,74.92,,SES-2002,11/2/2023,Computer Science,2,
42985,21,Female,Engineering,5,74.92,,SES-2015,11/9/2023,Business,2,
42985,21,Male,Education,7,58.61,6.3,SES-2002,11/2/2023,Computer Science,2,Present
42985,21,Male,Education,7,58.61,6.3,SES-2003,10/8/2023,Engineering,2,Absent
42985,21,Male,Education,7,58.61,6.3,SES-2014,3/28/2024,Education,5,
42985,21,Male,Education,7,58.61,6.3,SES-2016,4/12/2024,Social Sciences,6,Present
42985,21,Male,Education,7,58.61,6.3,SES-2012,4/19/2024,Education,5,Present
42984,,Male,,,,,SES-2014,3/28/2024,Education,5,
42983,19,Male,Computer Science,2,62.46,5.5,SES-2019,6/21/2024,Engineering,7,Present
42983,19,Male,Computer Science,2,62.46,5.5,SES-2040,10/24/2023,Business,2,Absent
42982,,Male,Social Sciences,4,66.08,13.9,SES-2041,10/5/2023,Business,2,Present
42981,21,Female,Social Sciences,5,69.48,8.4,SES-2030,5/13/2024,Business,7,Present
42980,23,Female,Social Sciences,5,69.48,8.4,SES-2029,10/21/2023,Education,2,Present
42980,23,Female,Social Sciences,5,69.48,8.4,SES-2001,2/5/2024,Computer Science,4,Present
42980,23,Female,Social Sciences,5,69.48,8.4,SES-2013,10/22/2023,Education,2,Present
42980,23,Male,Computer Science,2,78.55,6.2,SES-2011,11/3/2023,Engineering,2,
42979,21,Male,Computer Science,2,78.55,6.2,SES-2037,10/16/2023,Computer Science,1,Present
